,molecule_chembl_id,smiles,standard_type,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,AR,RB,bioactivity_class,bioactivity_class_encoded
1938,CHEMBL3931765,CC(O)CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,1730.0,nM,422.54100000000017,2.801300000000001,1.0,4.0,2.0,8.0,inactive,1
1939,CHEMBL3918282,[O-][S+](CCN1CCN(CC(O)Cc2ccccc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,Ki,12.0,nM,498.6390000000002,4.024100000000003,1.0,4.0,3.0,10.0,active,0
1940,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,200.0,nM,303.35800000000006,1.8677,0.0,5.0,1.0,3.0,inactive,1
1941,CHEMBL1373,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,Ki,927.0,nM,273.357,2.01,1.0,2.0,2.0,5.0,inactive,1
1942,CHEMBL11493,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,47.0,nM,385.4980000000001,5.866300000000006,0.0,2.0,2.0,7.0,active,0
1943,CHEMBL3126735,Fc1ccc(C(SCCNCCCc2ccccc2)c2ccc(F)cc2)cc1,Ki,720.0,nM,397.5340000000001,6.009800000000005,1.0,2.0,3.0,10.0,inactive,1
1944,CHEMBL3916231,CC(O)CN1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,101.0,nM,406.54200000000014,3.785800000000004,1.0,4.0,2.0,8.0,inactive,1
1945,CHEMBL3931765,CC(O)CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,1200.0,nM,422.54100000000017,2.801300000000001,1.0,4.0,2.0,8.0,inactive,1
1946,CHEMBL3918282,[O-][S+](CCN1CCN(CC(O)Cc2ccccc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,Ki,6.5,nM,498.6390000000002,4.024100000000003,1.0,4.0,3.0,10.0,active,0
1947,CHEMBL1201192,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,Ki,647.0,nM,273.357,2.01,1.0,2.0,2.0,5.0,inactive,1
1948,CHEMBL1672355,NC(=O)C[S@+]([O-])C(c1ccccc1)c1ccccc1,Ki,1960.0,nM,273.357,2.01,1.0,2.0,2.0,5.0,inactive,1
1949,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,223.0,nM,303.35800000000006,1.8677,0.0,5.0,1.0,3.0,inactive,1
1950,CHEMBL3936289,CN1CC[C@H]2CC(=O)[C@H](Cc3ccccc3)[C@H]3CCC[C@@H]1[C@H]23,Ki,2182.0,nM,297.44200000000006,3.554700000000002,0.0,2.0,1.0,2.0,inactive,1
1951,CHEMBL3897499,CCCN1CC[C@H]2c3cc4ccc(C(F)(F)F)cc4nc3[C@H](CC)[C@H]3CCC[C@@H]1[C@@H]32,Ki,10000.0,nM,416.5310000000002,6.745000000000006,0.0,2.0,2.0,3.0,inactive,1
1952,CHEMBL3323099,CN1Cc2ccccc2C(c2cccc3sccc23)C1,Ki,4.5,nM,279.4080000000001,4.478600000000004,0.0,2.0,3.0,1.0,active,0
1953,CHEMBL3964962,Cc1cccc2c1C(c1ccc3ccccc3c1)CN(C)C2,Ki,39.5,nM,287.40600000000006,4.725520000000004,0.0,1.0,3.0,1.0,active,0
1954,CHEMBL3897750,CN1Cc2cc(-c3cnccn3)ccc2C(c2cc3ccccc3s2)C1,Ki,33.0,nM,357.4820000000001,4.935600000000004,0.0,4.0,4.0,2.0,active,0
1955,CHEMBL3913012,CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1Cl,Ki,11.5,nM,297.789,3.7051000000000025,1.0,2.0,3.0,1.0,active,0
1956,CHEMBL3323107,CN1Cc2ccccc2C(c2ccc3cnsc3c2)C1,Ki,36.5,nM,280.396,3.8736000000000033,0.0,3.0,3.0,1.0,active,0
1957,CHEMBL3897415,CN1Cc2cc(-c3cccnn3)ccc2C(c2ccc3ccccc3c2)C1,Ki,59.7,nM,351.4530000000001,4.874100000000004,0.0,3.0,4.0,2.0,active,0
1958,CHEMBL3954574,CC1NOC(C)C1c1ccc2c(c1)CN(C)CC2c1ccc2ccccc2c1,Ki,104.0,nM,372.51200000000006,4.812500000000004,1.0,3.0,3.0,2.0,inactive,1
1959,CHEMBL3663913,CN1Cc2cc(-c3cncnc3)ccc2C(c2cc3ccccc3s2)C1,Ki,39.0,nM,357.4820000000001,4.935600000000004,0.0,4.0,4.0,2.0,active,0
1960,CHEMBL3912176,CCOCCCCNC(CC(C)C)C1(c2ccc(SC)cc2)CCC1,Ki,92.02,nM,363.61100000000016,5.651200000000006,1.0,3.0,1.0,12.0,active,0
1961,CHEMBL3974108,CCOCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,2.38,nM,358.3530000000002,5.455900000000005,1.0,2.0,1.0,9.0,active,0
1962,CHEMBL3903154,CCCOCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,5.45,nM,386.40700000000015,6.236100000000007,1.0,2.0,1.0,11.0,active,0
1963,CHEMBL3965642,COCCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,2.39,nM,372.3800000000002,5.846000000000006,1.0,2.0,1.0,10.0,active,0
1964,CHEMBL3897671,CCOCCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,1.16,nM,386.40700000000015,6.236100000000007,1.0,2.0,1.0,11.0,active,0
1965,CHEMBL3957797,CCSCCCCNC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1,Ki,67.56,nM,368.0300000000002,6.299300000000007,1.0,2.0,1.0,11.0,active,0
1966,CHEMBL3986502,CCOc1ccc(C2(C(CC(C)C)NCCSCC)CCC2)cc1,Ki,115.7,nM,349.5840000000002,5.264400000000005,1.0,3.0,1.0,11.0,inactive,1
1967,CHEMBL3949173,CCSCCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,23.93,nM,402.47500000000025,6.952700000000007,1.0,2.0,1.0,11.0,active,0
1968,CHEMBL3975077,CCCCSCCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,104.2,nM,430.5290000000002,7.732900000000008,1.0,2.0,1.0,13.0,inactive,1
1969,CHEMBL3912652,CCSCCNC(CC)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,49.19,nM,346.36700000000013,5.536400000000005,1.0,2.0,1.0,8.0,active,0
1970,CHEMBL3982551,CCS(=O)(=O)CCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,29.45,nM,434.4730000000002,5.634300000000006,1.0,3.0,1.0,11.0,active,0
1971,CHEMBL3940791,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)O,Ki,45.2,nM,337.8910000000002,4.629200000000004,2.0,2.0,1.0,8.0,active,0
1972,CHEMBL3916301,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)OCC(C)C,Ki,294.0,nM,393.9990000000003,5.743800000000006,1.0,3.0,1.0,10.0,inactive,1
1973,CHEMBL3704748,CCC(=O)OCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,7.2,nM,386.36300000000017,5.372600000000005,1.0,3.0,1.0,9.0,active,0
1974,CHEMBL3704749,CCOc1ccc(C2(C(CC(C)C)NCCOC(=O)CC)CCC2)cc1,Ki,80.4,nM,361.5260000000002,4.464500000000004,1.0,4.0,1.0,11.0,active,0
1975,CHEMBL3704750,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,38.4,nM,401.37800000000016,5.165500000000004,2.0,3.0,1.0,9.0,active,0
1976,CHEMBL3704751,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,Ki,158.5,nM,376.5410000000002,4.257400000000003,2.0,4.0,1.0,11.0,inactive,1
1977,CHEMBL3704752,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,52.7,nM,399.4060000000002,5.3357000000000046,2.0,2.0,1.0,10.0,active,0
1978,CHEMBL3640036,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,Ki,251.4,nM,374.5690000000002,4.427600000000004,2.0,3.0,1.0,12.0,inactive,1
1979,CHEMBL3946788,CC(C)CC(NCCCC(N)=O)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,1.5,nM,371.3520000000002,4.684900000000003,2.0,2.0,1.0,9.0,active,0
1980,CHEMBL3704754,C[C@@H](CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,0.91,nM,371.3520000000001,4.686500000000003,2.0,2.0,1.0,10.0,active,0
1981,CHEMBL3704755,C[C@H](CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,126.1,nM,371.3520000000001,4.686500000000003,2.0,2.0,1.0,10.0,inactive,1
1982,CHEMBL3704756,CCOc1ccc(C2(CC(C)CCNCCCC(N)=O)CCC2)cc1,Ki,471.6,nM,346.5150000000001,3.778400000000002,2.0,3.0,1.0,12.0,inactive,1
1983,CHEMBL3704757,CCOc1ccc(C2(C[C@@H](C)CCNCCCC(N)=O)CCC2)cc1,Ki,130.3,nM,346.5150000000001,3.778400000000002,2.0,3.0,1.0,12.0,inactive,1
1984,CHEMBL3704758,CCOc1ccc(C2(C[C@H](C)CCNCCCC(N)=O)CCC2)cc1,Ki,4026.0,nM,346.5150000000001,3.778400000000002,2.0,3.0,1.0,12.0,inactive,1
1985,CHEMBL279556,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,Ki,6.2,nM,299.48299999999995,5.546600000000005,0.0,2.0,2.0,2.0,active,0
1986,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,720.0,nM,303.35800000000006,1.8677,0.0,5.0,1.0,3.0,inactive,1
1987,CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,Ki,34.6,nM,284.74600000000004,2.6092000000000004,1.0,3.0,2.0,1.0,active,0
1988,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,1270.0,nM,303.35800000000006,1.8677,0.0,5.0,1.0,3.0,inactive,1
1989,CHEMBL4066427,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,Ki,11.0,nM,383.24563020000016,3.0305000000000017,0.0,3.0,1.0,2.0,active,0
1990,CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,Ki,74.2,nM,284.74600000000004,2.6092000000000004,1.0,3.0,2.0,1.0,active,0
1991,CHEMBL4062435,CN(C)CCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,47.0,nM,400.51300000000015,4.627800000000004,0.0,3.0,2.0,7.0,active,0
1992,CHEMBL4090416,CN(C)CCN1C2CCC1CC(NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,40.0,nM,399.52900000000017,4.200800000000003,1.0,3.0,2.0,7.0,active,0
1993,CHEMBL4085107,CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2CCc1c[nH]c2ccccc12,Ki,944.0,nM,544.6420000000002,6.579400000000006,1.0,4.0,4.0,9.0,inactive,1
1994,CHEMBL4063478,CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2C[C@H](N)C(C)C,Ki,1050.0,nM,486.6030000000002,4.838700000000004,1.0,5.0,2.0,9.0,inactive,1
1995,CHEMBL429015,CC(C)[C@@H](N)CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,133.0,nM,414.5400000000001,5.0495000000000045,1.0,3.0,2.0,7.0,inactive,1
1996,CHEMBL11493,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,161.0,nM,385.4980000000001,5.866300000000006,0.0,2.0,2.0,7.0,inactive,1
1997,CHEMBL371932,CCCCN1C2CCC1CC(NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,62.0,nM,384.51400000000007,5.439300000000006,1.0,2.0,2.0,7.0,active,0
1998,CHEMBL328415,Cc1ccc(C2CC3CCC(C2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1,Ki,9.7,nM,392.9300000000001,6.037320000000006,0.0,3.0,3.0,3.0,active,0
1999,CHEMBL322385,Cc1ccc(-c2cc(C3C(c4ccc(Cl)cc4)CC4CCC3N4C)on2)cc1,Ki,16.0,nM,392.9300000000001,6.037320000000006,0.0,3.0,3.0,3.0,active,0
2000,CHEMBL4074774,CN1C2CCC1[C@@H](c1cc(-c3ccccc3)no1)[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,1300.0,nM,486.5620000000002,6.744700000000006,0.0,4.0,4.0,6.0,inactive,1
2001,CHEMBL4074774,CN1C2CCC1[C@@H](c1cc(-c3ccccc3)no1)[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,212.0,nM,486.5620000000002,6.744700000000006,0.0,4.0,4.0,6.0,inactive,1
2002,CHEMBL4062435,CN(C)CCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,10.0,nM,400.51300000000015,4.627800000000004,0.0,3.0,2.0,7.0,active,0
2003,CHEMBL4090416,CN(C)CCN1C2CCC1CC(NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,16.0,nM,399.52900000000017,4.200800000000003,1.0,3.0,2.0,7.0,active,0
2004,CHEMBL4085107,CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2CCc1c[nH]c2ccccc12,Ki,147.0,nM,544.6420000000002,6.579400000000006,1.0,4.0,4.0,9.0,inactive,1
2005,CHEMBL4063478,CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2C[C@H](N)C(C)C,Ki,221.0,nM,486.6030000000002,4.838700000000004,1.0,5.0,2.0,9.0,inactive,1
2006,CHEMBL429015,CC(C)[C@@H](N)CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,81.0,nM,414.5400000000001,5.0495000000000045,1.0,3.0,2.0,7.0,active,0
2007,CHEMBL371932,CCCCN1C2CCC1CC(NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,24.0,nM,384.51400000000007,5.439300000000006,1.0,2.0,2.0,7.0,active,0
2008,CHEMBL199103,Fc1ccc(C(OC2CC3CCC(C2)N3CCc2c[nH]c3ccccc23)c2ccc(F)cc2)cc1,Ki,253.0,nM,472.57900000000006,6.790200000000007,1.0,2.0,4.0,7.0,inactive,1
2009,CHEMBL328415,Cc1ccc(C2CC3CCC(C2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1,Ki,27.0,nM,392.9300000000001,6.037320000000006,0.0,3.0,3.0,3.0,active,0
2010,CHEMBL322385,Cc1ccc(-c2cc(C3C(c4ccc(Cl)cc4)CC4CCC3N4C)on2)cc1,Ki,35.0,nM,392.9300000000001,6.037320000000006,0.0,3.0,3.0,3.0,active,0
2011,CHEMBL4074774,CN1C2CCC1[C@@H](c1cc(-c3ccccc3)no1)[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,1480.0,nM,486.5620000000002,6.744700000000006,0.0,4.0,4.0,6.0,inactive,1
2012,CHEMBL4074774,CN1C2CCC1[C@@H](c1cc(-c3ccccc3)no1)[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,28.0,nM,486.5620000000002,6.744700000000006,0.0,4.0,4.0,6.0,active,0
2013,CHEMBL4167315,COc1cccc(-c2ccc3c(c2)CN(Cc2ccccc2)C3)c1,Ki,2163.0,nM,315.416,4.878000000000004,0.0,2.0,3.0,4.0,inactive,1
2014,CHEMBL4160064,COc1cccc(-c2ccc3c(c2)CCN(Cc2ccccc2)C3)c1,Ki,1555.0,nM,329.443,4.920500000000004,0.0,2.0,3.0,4.0,inactive,1
2015,CHEMBL4217988,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1,Ki,2120.0,nM,719.8149999999996,7.2299800000000065,3.0,10.0,5.0,12.0,inactive,1
2016,CHEMBL4216870,NCCCCCCn1cc(CCCCN2CCC(c3ccc(-c4cc(C(=O)O)cc5cc(-c6ccc(C(F)(F)F)cc6)ccc45)cc3)CC2)nn1,Ki,1070.0,nM,697.8460000000001,9.2037,2.0,6.0,5.0,15.0,inactive,1
2017,CHEMBL4214975,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@H]1c1ccc(F)cc1,Ki,9300.0,nM,439.4870000000002,2.4977,1.0,6.0,3.0,6.0,inactive,1
2018,CHEMBL4207658,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccccc1,Ki,1610.0,nM,421.4970000000002,2.358599999999999,1.0,6.0,3.0,6.0,inactive,1
2019,CHEMBL4202787,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(F)cc1,Ki,4170.0,nM,439.4870000000002,2.4977,1.0,6.0,3.0,6.0,inactive,1
2020,CHEMBL4205254,CCOC(=O)C1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CCC1c1ccc(F)cc1,Ki,2440.0,nM,439.4870000000002,2.4977,1.0,6.0,3.0,6.0,inactive,1
2021,CHEMBL4205254,CCOC(=O)C1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CCC1c1ccc(F)cc1,Ki,9900.0,nM,439.4870000000002,2.4977,1.0,6.0,3.0,6.0,inactive,1
2022,CHEMBL4203894,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(C(F)(F)F)cc1,Ki,10000.0,nM,489.4940000000002,3.377400000000001,1.0,6.0,3.0,6.0,inactive,1
2023,CHEMBL4208779,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1cccc(C(F)(F)F)c1,Ki,10000.0,nM,489.4940000000002,3.377400000000001,1.0,6.0,3.0,6.0,inactive,1
2024,CHEMBL4216117,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(C)cc1,Ki,7300.0,nM,435.5240000000002,2.66702,1.0,6.0,3.0,6.0,inactive,1
2025,CHEMBL4212633,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(-c2ccccc2)cc1,Ki,10000.0,nM,497.59500000000025,4.0256000000000025,1.0,6.0,4.0,7.0,inactive,1
2026,CHEMBL4217581,CCOC(=O)c1ccc([C@H]2CCN(CCn3c(=O)[nH]c4ccccc4c3=O)C[C@H]2C(=O)OCC)cc1,Ki,10000.0,nM,493.5600000000002,2.5353000000000003,1.0,8.0,3.0,8.0,inactive,1
2027,CHEMBL4208250,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1cccs1,Ki,7100.0,nM,427.5260000000002,2.4201,1.0,7.0,3.0,6.0,inactive,1
2028,CHEMBL4213176,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1cccc2c1OCCO2,Ki,10000.0,nM,479.5330000000004,2.1297999999999995,1.0,8.0,3.0,6.0,inactive,1
2029,CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,Ki,79.0,nM,238.334,2.8461000000000016,1.0,2.0,2.0,1.0,active,0
2030,CHEMBL4226242,CN1Cc2c(N)cccc2C(c2ccc(Cl)c(Cl)c2)C1,Ki,10.9,nM,307.22400000000005,4.152900000000003,1.0,2.0,2.0,1.0,active,0
2031,CHEMBL330666,C#Cc1ccc(C2CN3CCCC3c3ccccc32)cc1,Ki,5.2,nM,273.379,3.950300000000003,0.0,1.0,2.0,1.0,active,0
2032,CHEMBL286312,C#Cc1ccc([C@@H]2CN3CCC[C@@H]3c3ccccc32)cc1,Ki,1.6,nM,273.379,3.950300000000003,0.0,1.0,2.0,1.0,active,0
2033,CHEMBL4227753,C#Cc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1,Ki,74.3,nM,273.379,3.950300000000003,0.0,1.0,2.0,1.0,active,0
2034,CHEMBL1173532,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,10.0,nM,286.20200000000006,3.261000000000001,1.0,2.0,1.0,3.0,active,0
2035,CHEMBL4228464,COC[C@H]1CN[C@H]2CC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,1.514,nM,300.22900000000004,3.6495000000000015,1.0,2.0,1.0,3.0,active,0
2036,CHEMBL4226867,COC[C@@H]1CN[C@@H]2CC[C@@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,79.43,nM,300.22900000000004,3.6495000000000015,1.0,2.0,1.0,3.0,active,0
2037,CHEMBL4227688,COC[C@@H]1CN[C@H]2CC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,5.754,nM,300.22900000000004,3.6495000000000015,1.0,2.0,1.0,3.0,active,0
2038,CHEMBL4227100,COC[C@H]1CN[C@@H]2CC[C@@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,5.012,nM,300.22900000000004,3.6495000000000015,1.0,2.0,1.0,3.0,active,0
2039,CHEMBL4227955,Clc1ccc([C@@H]2CCNC[C@@]23CCOC3)cc1Cl,Ki,39.81,nM,286.20199999999994,3.477000000000001,1.0,2.0,1.0,1.0,active,0
2040,CHEMBL4224830,Clc1ccc(C2CCNCC23CCOCC3)cc1Cl,Ki,19.95,nM,300.2289999999999,3.8671000000000015,1.0,2.0,1.0,1.0,active,0
2041,CHEMBL4224830,Clc1ccc(C2CCNCC23CCOCC3)cc1Cl,Ki,31.62,nM,300.2289999999999,3.8671000000000015,1.0,2.0,1.0,1.0,active,0
2042,CHEMBL4224830,Clc1ccc(C2CCNCC23CCOCC3)cc1Cl,Ki,12.59,nM,300.2289999999999,3.8671000000000015,1.0,2.0,1.0,1.0,active,0
2043,CHEMBL4225921,Clc1ccc(C2CCNCC23COC3)cc1Cl,Ki,158.49,nM,272.17499999999995,3.086900000000001,1.0,2.0,1.0,1.0,inactive,1
2044,CHEMBL4227027,Clc1ccc([C@@H]2CCN[C@@H]3CCOC[C@@H]32)cc1Cl,Ki,39.81,nM,286.202,3.4754000000000014,1.0,2.0,1.0,1.0,active,0
2045,CHEMBL4227444,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1,Ki,61.0,nM,291.394,3.876400000000002,2.0,2.0,3.0,5.0,active,0
2046,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,Ki,5300.0,nM,277.4079999999999,3.0356000000000014,1.0,3.0,1.0,5.0,inactive,1
2047,CHEMBL4226233,CN(C)C[C@H](c1ccc2ccccc2c1)[C@H](O)C1CCCCC1,Ki,53.0,nM,311.46900000000016,4.426200000000004,1.0,2.0,2.0,5.0,active,0
2048,CHEMBL4227444,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1,Ki,43.0,nM,291.394,3.876400000000002,2.0,2.0,3.0,5.0,active,0
2049,CHEMBL4291048,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,1191.0,nM,524.9610000000002,7.148800000000006,1.0,3.0,3.0,7.0,inactive,1
2050,CHEMBL4278465,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,10000.0,nM,538.9880000000002,7.538900000000006,1.0,3.0,3.0,8.0,inactive,1
2051,CHEMBL1644978,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,529.0,nM,538.0000000000001,7.922800000000007,1.0,2.0,3.0,8.0,inactive,1
2052,CHEMBL1644980,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccccc2)c2ccccc2)CC1,Ki,121.0,nM,487.9930000000003,7.254500000000006,1.0,2.0,3.0,7.0,inactive,1
2053,CHEMBL4293307,COc1ccc(N(CCCCN2CCC(O)(c3ccc(Cl)c(C(F)(F)F)c3)CC2)c2ccc(OC)cc2)cc1,Ki,622.0,nM,563.0600000000002,7.277900000000008,1.0,5.0,3.0,10.0,inactive,1
2054,CHEMBL47050,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,1714.0,nM,523.9730000000002,7.532700000000006,1.0,2.0,3.0,7.0,inactive,1
2055,CHEMBL4457754,C[C@@]12CN(c3ccccc3)c3ccccc3[C@@H]1CCN2,Ki,10000.0,nM,264.372,3.6739000000000015,1.0,2.0,2.0,1.0,inactive,1
2056,CHEMBL4472703,CC[C@H]1c2cc(OC)ccc2CC[C@@]1(C)N,Ki,5011.87,nM,219.32799999999995,2.8524000000000003,1.0,2.0,1.0,2.0,inactive,1
2057,CHEMBL4528651,CC[C@H]1c2cc(C)ccc2OC[C@@]1(C)N,Ki,10000.0,nM,205.301,2.59842,1.0,2.0,1.0,1.0,inactive,1
2058,CHEMBL4572167,CC[C@H]1c2ccccc2N(c2ccccc2)C[C@@]1(C)N,Ki,3162.28,nM,266.388,4.049300000000002,1.0,2.0,2.0,2.0,inactive,1
2059,CHEMBL4447975,COc1cc(OC)c2c(c1)OC[C@@]1(C)NCC[C@@H]21,Ki,10000.0,nM,249.31,1.9318,1.0,4.0,1.0,2.0,inactive,1
2060,CHEMBL4454100,CCCCCCCCCCC[C@@H]1CCN[C@H](C(=O)NCC(O)CO)C1,Ki,1800.0,nM,356.5510000000001,2.7448999999999995,4.0,4.0,0.0,14.0,inactive,1
2061,CHEMBL4533718,OC[C@H]1O[C@@H](n2cnc3c(NC(C4CCC4)C4CCC4)ncnc32)[C@H](O)[C@@H]1O,Ki,1780.0,nM,389.4560000000001,0.8184999999999996,4.0,9.0,2.0,6.0,inactive,1
2062,CHEMBL4470080,OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CCC4)C4CCC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,Ki,4750.0,nM,433.94000000000017,2.1355,4.0,8.0,2.0,6.0,inactive,1
2063,CHEMBL4473739,NC(=O)c1ncn([C@H]2[C@H](O)[C@H](O)[C@]3(CO)C[C@H]23)n1,Ki,6610.0,nM,254.246,-2.3479,4.0,7.0,1.0,3.0,inactive,1
2064,CHEMBL4277264,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,Ki,8300.0,nM,356.38500000000005,4.946640000000004,0.0,6.0,5.0,3.0,inactive,1
